date,value
2000-03-21,1973.514581104031
2000-03-22,1982.8831963617433
2000-03-23,1994.3883550116802
2000-03-24,1989.7236390833377
2000-03-25,1993.0019508213986
2000-03-26,1998.6770285699813
2000-03-27,2009.3150028828686
2000-03-28,2009.3437017646095
2000-03-29,2007.4220412922934
2000-03-30,2014.416359644934
2000-03-31,2013.5223917065218
2000-04-01,2018.4747044250448
2000-04-02,2010.1230518400891
2000-04-03,2011.4042506417256
2000-04-04,2009.8988904044063
2000-04-05,2002.7667469901237
2000-04-06,2009.1984048936633
2000-04-07,2006.0658985622945
2000-04-08,2001.2392658180408
2000-04-09,1995.9051923200336
2000-04-10,1985.2783267544287
2000-04-11,1984.943073313834
2000-04-12,1979.4395313773307
2000-04-13,1970.665996944872
2000-04-14,1966.8146727064066
2000-04-15,1962.0066475421954
2000-04-16,1961.2064955541812
2000-04-17,1943.8639861924567
2000-04-18,1934.9233859282067
2000-04-19,1923.3397636820605
2000-04-20,1903.6293039478478
2000-04-21,1902.0397174035954
2000-04-22,1890.8638436405681
2000-04-23,1890.7140726383855
2000-04-24,1864.7196395622811
2000-04-25,1853.9249888304555
2000-04-26,1838.4357013399065
2000-04-27,1818.4182144612714
2000-04-28,1815.0926955423931
2000-04-29,1797.7243104224203
2000-04-30,1781.9795676822866
2000-05-01,1757.01570014467
2000-05-02,1751.5982276545033
2000-05-03,1720.0850841856927
2000-05-04,1712.032400175128
2000-05-05,1701.5532369663242
2000-05-06,1666.6557158221658
2000-05-07,1649.2946142438182
2000-05-08,1632.6581494673278
2000-05-09,1609.1983492946506
2000-05-10,1583.0463930020985
2000-05-11,1569.7608976081117
2000-05-12,1542.2657070124549
2000-05-13,1527.6516172171928
2000-05-14,1497.9469005260228
2000-05-15,1487.1147801980626
2000-05-16,1451.8375608902427
2000-05-17,1430.1069126333275
2000-05-18,1411.330039860804
2000-05-19,1376.2424973718623
2000-05-20,1358.2650281000876
2000-05-21,1337.998428189583
2000-05-22,1297.372010300321
2000-05-23,1279.8987984843302
2000-05-24,1253.4686138978973
2000-05-25,1228.9072408087318
2000-05-26,1191.2857510305562
2000-05-27,1162.9922527432275
2000-05-28,1143.9882326484376
2000-05-29,1114.3158004474678
2000-05-30,1085.2125605755962
2000-05-31,1056.5070230791907
2000-06-01,1021.883503283659
2000-06-02,996.6566827031852
2000-06-03,966.884377714221
2000-06-04,931.4916299267858
2000-06-05,913.7664412567138
2000-06-06,875.9198445436672
2000-06-07,836.4554001452294
2000-06-08,814.3133213561027
2000-06-09,774.5425220567931
2000-06-10,751.5128844782475
2000-06-11,721.3176032365039
2000-06-12,679.1635528573023
2000-06-13,655.6309625178756
2000-06-14,620.239543181664
2000-06-15,589.4716511984043
2000-06-16,561.8649503692837
2000-06-17,518.0174203818567
2000-06-18,482.192659639437
2000-06-19,448.0942587314646
2000-06-20,414.91672816232574
2000-06-21,384.9476629040543
2000-06-22,353.2697857511175
2000-06-23,319.0818478364003
2000-06-24,287.8822711503428
2000-06-25,249.78302370277976
2000-06-26,222.89117002018483
2000-06-27,180.14967430073622
2000-06-28,160.87740056453413
2000-06-29,116.17280274788621
2000-06-30,74.50109267218474
2000-07-01,39.159531287071836
2000-07-02,12.648368298839907
2000-07-03,-25.154194380894037
2000-07-04,-54.72446353860022
2000-07-05,-90.16036660871782
2000-07-06,-127.0871030302108
2000-07-07,-165.10746822474067
2000-07-08,-202.54225036681822
2000-07-09,-231.22892966549642
2000-07-10,-258.6663998681315
2000-07-11,-295.7435571563819
2000-07-12,-336.81186534468424
2000-07-13,-363.3798749578965
2000-07-14,-395.8652439809476
2000-07-15,-435.63062764222957
2000-07-16,-463.7257354321429
2000-07-17,-497.3399418637844
2000-07-18,-536.3262018875853
2000-07-19,-561.6367017452387
2000-07-20,-593.2601592398123
2000-07-21,-623.101708233184
2000-07-22,-655.505615081292
2000-07-23,-699.7158082993202
2000-07-24,-729.3550556075049
2000-07-25,-753.7053769768896
2000-07-26,-785.0929878766811
2000-07-27,-816.2254415075776
2000-07-28,-830.4239112477168
2000-07-29,-877.4589344634521
2000-07-30,-904.9911871468248
2000-07-31,-935.9754053999145
2000-08-01,-967.2766706350221
2000-08-02,-1001.6011282549069
2000-08-03,-1025.4152502214
2000-08-04,-1061.9450031539893
2000-08-05,-1087.8126178540526
2000-08-06,-1117.2713535477942
2000-08-07,-1142.3111338880153
2000-08-08,-1158.6748336164778
2000-08-09,-1206.755525889614
2000-08-10,-1220.7943282397964
2000-08-11,-1258.7230058290754
2000-08-12,-1279.0723737471174
2000-08-13,-1296.9329754422297
2000-08-14,-1327.3254188585547
2000-08-15,-1357.901177663601
2000-08-16,-1380.5437387606546
2000-08-17,-1397.6058386072498
2000-08-18,-1428.266941331561
2000-08-19,-1446.7117287492815
2000-08-20,-1470.3057958644974
2000-08-21,-1496.085227319115
2000-08-22,-1503.9483622874548
2000-08-23,-1532.8801150458387
2000-08-24,-1567.0914404985188
2000-08-25,-1576.4776210680423
2000-08-26,-1600.6850352156732
2000-08-27,-1612.5962307738378
2000-08-28,-1639.8135625294367
2000-08-29,-1654.921796913461
2000-08-30,-1669.8194031047515
2000-08-31,-1685.5054801289725
2000-09-01,-3009.867848819288
2000-09-02,-1724.946914126276
2000-09-03,-1741.5893718147906
2000-09-04,-1757.8952276326863
2000-09-05,-1760.684333447963
2000-09-06,-1781.8343516336276
2000-09-07,-1803.971671890462
2000-09-08,-1806.3421346509128
2000-09-09,-1813.0370810908955
2000-09-10,-1830.6503662881073
2000-09-11,-1855.0191366106112
2000-09-12,-1860.8943303886745
2000-09-13,-1862.6274375149578
2000-09-14,-1882.4239813026868
2000-09-15,-1886.021999987566
2000-09-16,-1893.1523957809816
2000-09-17,-1909.871045616013
2000-09-18,-1913.1687280450453
2000-09-19,-1936.1337199913255
2000-09-20,-1931.525042166636
2000-09-21,-1933.5591406846263
2000-09-22,-1943.844096374505
2000-09-23,-1934.166071467251
2000-09-24,-1953.6144054246317
2000-09-25,-1952.2108446348798
2000-09-26,-1952.3141006219098
2000-09-27,-1948.1279552854537
2000-09-28,-1964.2887419259641
2000-09-29,-1952.4767426139397
2000-09-30,-1958.8321520043778
2000-10-01,-1963.78902272762
2000-10-02,-1955.9764865884654
2000-10-03,-1956.1047240014996
2000-10-04,-1958.3219266969227
2000-10-05,-1952.6009357913608
2000-10-06,-1951.9145602786673
2000-10-07,-1945.8682270616478
2000-10-08,-1938.9837654632595
2000-10-09,-1929.6349060939792
2000-10-10,-1938.4379622821068
2000-10-11,-1915.6824666309035
2000-10-12,-1929.6233795408311
2000-10-13,-1913.5556084864913
2000-10-14,-1902.2093243124184
2000-10-15,-1895.522884364339
2000-10-16,-1891.243372908813
2000-10-17,-1879.800178996388
2000-10-18,-3288.3425374077333
2000-10-19,-1861.2598563750284
2000-10-20,-1842.9947643691803
2000-10-21,-1833.8270384539655
2000-10-22,-1826.8890056221537
2000-10-23,-1806.1853677812267
2000-10-24,-1795.856077828886
2000-10-25,-1779.4916657764727
2000-10-26,-1766.0294813956543
2000-10-27,-1758.4067143590971
2000-10-28,-1741.613598120082
2000-10-29,-1719.0985518611112
2000-10-30,-1703.2815589613194
2000-10-31,-1689.4172174290152
2000-11-01,-1671.1912796350623
2000-11-02,-1647.3458585761132
2000-11-03,-1638.144668213136
2000-11-04,-1613.4057658257655
2000-11-05,-1597.6140698669988
2000-11-06,-1577.6665240308585
2000-11-07,-1550.578292089418
2000-11-08,-1530.9642317686148
2000-11-09,-1509.574153961549
2000-11-10,-1485.2022597321047
2000-11-11,-1469.2565977489612
2000-11-12,-1443.1344105366354
2000-11-13,-1424.835379710939
2000-11-14,-1397.9672448293823
2000-11-15,-1376.1139598353886
2000-11-16,-1350.4316742783305
2000-11-17,-1322.9797493201504
2000-11-18,-1304.678341082059
2000-11-19,-1264.3573001061307
2000-11-20,-1253.6892089774624
2000-11-21,-1228.1855448442936
2000-11-22,-1189.4029425142357
2000-11-23,-1163.9454267604383
2000-11-24,-1137.1327748362673
2000-11-25,-1109.1088193612811
2000-11-26,-1083.9647464464713
2000-11-27,-1059.7068981926695
2000-11-28,-1025.83132028563
2000-11-29,-1000.267023288661
2000-11-30,-962.3662890371196
2000-12-01,-938.0363872274655
2000-12-02,-911.1951662155391
2000-12-03,-878.1574710139676
2000-12-04,-843.6940262094431
2000-12-05,-817.5198078648832
2000-12-06,-787.4983072024661
2000-12-07,-750.6075423544879
2000-12-08,-718.8019796316713
2000-12-09,-690.533801658202
2000-12-10,-658.1074358808357
2000-12-11,-622.1355495014387
2000-12-12,-597.8797450922169
2000-12-13,-564.8297681844616
2000-12-14,-528.3570868674817
2000-12-15,-492.6335508267697
2000-12-16,-456.65205240438615
2000-12-17,-417.3187509271522
2000-12-18,-386.7547278923234
2000-12-19,-358.05869238705566
2000-12-20,-323.44850072600127
2000-12-21,-294.3489351861447
2000-12-22,-255.31020700852392
2000-12-23,-222.45083742113104
2000-12-24,-185.10249699701504
2000-12-25,-156.48954961263252
2000-12-26,-115.33286490368755
2000-12-27,-75.79115903962838
2000-12-28,-49.48313518879266
2000-12-29,-12.384664634996916
2000-12-30,23.624007646885
2000-12-31,52.74389764057211
2001-01-01,90.44717472071989
2001-01-02,123.95618524940139
2001-01-03,158.92771493924974
2001-01-04,189.08980468536296
2001-01-05,227.55214834618715
2001-01-06,264.34338635109714
2001-01-07,303.4718078376797
2001-01-08,335.3038983569554
2001-01-09,375.4835536161207
2001-01-10,394.9995505485144
2001-01-11,437.21502287009196
2001-01-12,467.6757097659293
2001-01-13,511.4920406744192
2001-01-14,530.1540405851233
2001-01-15,563.5079810214696
2001-01-16,598.0693518409893
2001-01-17,623.645387139668
2001-01-18,664.6636742041724
2001-01-19,1223.6601569252593
2001-01-20,733.5477681206088
2001-01-21,766.961024231629
2001-01-22,806.8799399774265
2001-01-23,834.2789316781442
2001-01-24,858.4414601336346
2001-01-25,888.3951318678912
2001-01-26,926.6607809583951
2001-01-27,948.6575174457171
2001-01-28,995.2078356349734
2001-01-29,1022.4648808351822
2001-01-30,1044.4552220594305
2001-01-31,1068.1762150587547
2001-02-01,1113.1505766019266
2001-02-02,1135.137643850336
2001-02-03,1170.9097078951054
2001-02-04,1185.4313742882628
2001-02-05,1218.7536717928315
2001-02-06,1249.779592420118
2001-02-07,1277.6386431990743
2001-02-08,1302.443169524339
2001-02-09,1334.7288514420902
2001-02-10,1352.8210199230502
2001-02-11,1383.6073390594509
2001-02-12,1410.6887158244504
2001-02-13,1438.0277286176279
2001-02-14,1463.974728493738
2001-02-15,1479.34003410436
2001-02-16,1501.4175057381458
2001-02-17,1539.1724300374635
2001-02-18,1557.7057454530075
2001-02-19,1575.1191842743417
2001-02-20,1608.9854136454885
2001-02-21,1623.7200753130146
2001-02-22,1650.4877994338744
2001-02-23,1665.9097687564026
2001-02-24,1696.3818576391325
2001-02-25,1714.8798108170436
2001-02-26,1724.3964319892207
2001-02-27,1749.544666023727
2001-02-28,1766.4610628029816
2001-03-01,1788.1210743392674
2001-03-02,1793.988092156293
2001-03-03,3196.9278857564486
2001-03-04,1837.6271423209748
2001-03-05,1839.5189954869813
2001-03-06,1857.8454467411575
2001-03-07,1868.4814647164715
2001-03-08,1891.7089421984444
2001-03-09,1910.480286712249
2001-03-10,1927.6951524188726
2001-03-11,1933.2949315479489
2001-03-12,1953.2551936116467
2001-03-13,1949.84226756321
2001-03-14,1959.2961203935317
2001-03-15,1978.0419146893275
2001-03-16,1990.1798949892984
2001-03-17,1997.4664015692395
2001-03-18,1996.0906332028148
2001-03-19,2014.2053101472773
2001-03-20,2015.7743355087891
2001-03-21,2032.7113032873685
2001-03-22,2037.6806247346688
2001-03-23,2037.0494858563357
2001-03-24,2044.4956555880226
2001-03-25,2046.4983512264198
2001-03-26,2055.622418301538
2001-03-27,2064.263703896864
2001-03-28,2057.5213159846335
2001-03-29,2067.3410748887177
2001-03-30,2063.948734387505
2001-03-31,2063.82263979847
2001-04-01,2067.8463276726075
2001-04-02,2063.207105697379
2001-04-03,2065.0243148479785
2001-04-04,2060.620041707123
2001-04-05,2074.657947395366
2001-04-06,2062.644121268199
2001-04-07,2056.0119946614323
2001-04-08,2057.0335980884997
2001-04-09,2051.2664877384555
2001-04-10,2046.0003324670147
2001-04-11,2044.8671334278777
2001-04-12,3584.2764353123757
2001-04-13,2026.7748775529274
2001-04-14,2019.4920100615136
2001-04-15,2013.3611347723645
2001-04-16,1995.0159602244507
2001-04-17,1990.165141817305
2001-04-18,1995.2200053118152
2001-04-19,1986.6868318283975
2001-04-20,1966.7279798265618
2001-04-21,1959.805071596121
2001-04-22,1946.8689433635805
2001-04-23,1948.5422661182354
2001-04-24,1926.02931894336
2001-04-25,1906.527664161385
2001-04-26,1888.5815579854307
2001-04-27,1870.9793730480803
2001-04-28,1865.1458996491551
2001-04-29,1844.9328915325648
2001-04-30,1825.6631393990833
2001-05-01,1813.0797729974308
2001-05-02,1793.9265160817506
2001-05-03,1790.2800476750174
2001-05-04,1768.2563134908746
2001-05-05,1745.3110956306903
2001-05-06,1733.7581181422695
2001-05-07,1707.262944430071
2001-05-08,1682.6034716352476
2001-05-09,1674.0813479515798
2001-05-10,1648.2442603758527
2001-05-11,1618.9818519624505
2001-05-12,1601.3755321906672
2001-05-13,1575.6555637970935
2001-05-14,1550.380023042371
2001-05-15,1538.7459959106354
2001-05-16,1520.050910554275
2001-05-17,1479.4743823452586
2001-05-18,1464.8272999574074
2001-05-19,1433.8936061084235
2001-05-20,1409.4421015082444
2001-05-21,1383.2507447969751
2001-05-22,1355.8394726247282
2001-05-23,1333.968237331394
2001-05-24,1302.7644493446019
2001-05-25,1281.1004105787438
2001-05-26,1251.9693140377012
2001-05-27,1223.1497955743187
2001-05-28,1191.5907065101449
2001-05-29,1164.6970204284607
2001-05-30,1142.4870524529967
2001-05-31,1112.0293679698295
2001-06-01,1075.1458506675583
2001-06-02,1050.7420757445273
2001-06-03,1023.9259509645855
2001-06-04,981.4663606113137
2001-06-05,961.9043696628902
2001-06-06,924.9875611443803
2001-06-07,900.0149109742081
2001-06-08,861.9642575302213
2001-06-09,825.1415199046086
2001-06-10,794.1897492701182
2001-06-11,770.5150500747735
2001-06-12,1299.1731910323222
2001-06-13,701.0424987461331
2001-06-14,676.1186008408672
2001-06-15,631.8037500870882
2001-06-16,606.8005864627796
2001-06-17,567.9392799630618
2001-06-18,537.4521599222142
2001-06-19,507.52882423617217
2001-06-20,469.44371276073537
2001-06-21,438.1603937299753
2001-06-22,411.3454899231069
2001-06-23,369.56393449213226
2001-06-24,342.6748154654871
2001-06-25,298.8194799701018
2001-06-26,273.02252052397694
2001-06-27,243.43080157021512
2001-06-28,189.66833223095009
2001-06-29,163.80998973171017
2001-06-30,136.42224109016757
2001-07-01,98.24876684716203
2001-07-02,66.84173558948102
2001-07-03,27.693193612157486
2001-07-04,-3.111517071696582
2001-07-05,-38.55494090854546
2001-07-06,-66.13404815862513
2001-07-07,-104.8513954178894
2001-07-08,-138.53000093301236
2001-07-09,-176.30573973577572
2001-07-10,-210.6364249601126
2001-07-11,-244.22681681613142
2001-07-12,-273.8609107392315
2001-07-13,-311.60070199125505
2001-07-14,-341.5929565951101
2001-07-15,-366.0843364679963
2001-07-16,-405.3887374447107
2001-07-17,-444.51110311685414
2001-07-18,-469.85528078761195
2001-07-19,-510.71601541208656
2001-07-20,-551.504704547543
2001-07-21,-578.807396003647
2001-07-22,-615.3785849465944
2001-07-23,-639.8350288797393
2001-07-24,-669.823838511982
2001-07-25,-693.1483667515561
2001-07-26,-731.2772807624234
2001-07-27,-765.1461825831493
2001-07-28,-790.7905407950717
2001-07-29,-836.6190635619554
2001-07-30,-854.7409425571855
2001-07-31,-882.1410882479452
2001-08-01,-923.1765581204489
2001-08-02,-939.5560118156715
2001-08-03,-972.7676142863945
2001-08-04,-1005.407316650805
2001-08-05,-1028.71461548982
2001-08-06,-1048.7410715196277
2001-08-07,-1087.0611733096532
2001-08-08,-1114.2570235183418
2001-08-09,-1144.9660044243542
2001-08-10,-1173.7248510389925
2001-08-11,-1191.7577473904073
2001-08-12,-1226.2431335477127
2001-08-13,-1247.26989724097
2001-08-14,-1275.285106187857
2001-08-15,-1295.367554645224
2001-08-16,-1320.548909687921
2001-08-17,-1341.066127630634
2001-08-18,-1372.4151901672474
2001-08-19,-1394.3933963736583
2001-08-20,-1420.677473642928
2001-08-21,-1440.2986918814647
2001-08-22,-1458.0315802688576
2001-08-23,-1477.5147670742017
2001-08-24,-1506.8265541861185
2001-08-25,-1518.3118630413599
2001-08-26,-1535.8479135978073
2001-08-27,-1560.0412229317
2001-08-28,-1571.7169797744825
2001-08-29,-1603.4670607016424
2001-08-30,-1623.8176130162108
2001-08-31,-1643.9778573443434
2001-09-01,-1644.5824158611981
2001-09-02,-1665.2525796653008
2001-09-03,-1684.742568613538
2001-09-04,-1698.4787383382193
2001-09-05,-1720.389049885861
2001-09-06,-1716.8805002903482
2001-09-07,-1742.2711462089107
2001-09-08,-1755.634470413162
2001-09-09,-1765.269028956465
2001-09-10,-1778.6576464321788
2001-09-11,-1791.552866659446
2001-09-12,-1807.6755323015695
2001-09-13,-1811.8546514752106
2001-09-14,-1814.725511492217
2001-09-15,-1826.7639968975227
2001-09-16,-1834.3096329149312
2001-09-17,-1853.042471640278
2001-09-18,-1863.0691253660289
2001-09-19,-1865.806317891478
2001-09-20,-1871.3744793985206
2001-09-21,-1872.075342335306
2001-09-22,-1891.3175036132548
2001-09-23,-1879.930376389606
2001-09-24,-1892.5037380277236
2001-09-25,-1897.3950275511322
2001-09-26,-1903.278325384641
2001-09-27,-1908.8586050901129
2001-09-28,-1898.2435782502575
2001-09-29,-1903.1759715387725
2001-09-30,-1910.5831218081812
2001-10-01,-1910.6068733326983
2001-10-02,-1905.2159274562323
2001-10-03,-1894.0049148529201
2001-10-04,-1901.8687990679468
2001-10-05,-1905.7156609819015
2001-10-06,-1896.4667076147882
2001-10-07,-1893.049431636642
2001-10-08,-1901.0288520505728
2001-10-09,-1883.0864645072954
2001-10-10,-1878.6535574390166
2001-10-11,-1868.1166016801176
2001-10-12,-1855.8681600684922
2001-10-13,-1852.4138578635752
2001-10-14,-1851.745353797616
2001-10-15,-1847.7104732467226
2001-10-16,-1820.513076293461
2001-10-17,-1823.7134755745299
2001-10-18,-1814.0000067242477
2001-10-19,-1803.6836580258575
2001-10-20,-1791.5023510504464
2001-10-21,-1781.5839179434117
2001-10-22,-1771.5427676802533
2001-10-23,-1758.6676618645945
2001-10-24,-1742.8063417843503
2001-10-25,-1731.523100226338
2001-10-26,-1717.991854518657
2001-10-27,-1698.9795881660268
2001-10-28,-1685.3375790062012
2001-10-29,-1660.565054943816
2001-10-30,-1664.8382593304505
2001-10-31,-1629.1051751995815
2001-11-01,-1610.7974905891183
2001-11-02,-1609.3511342170973
2001-11-03,-1582.150249239358
2001-11-04,-1563.248457061595
2001-11-05,-1548.8906650784186
2001-11-06,-1525.717201452676
2001-11-07,-1506.8750555766821
2001-11-08,-1471.579961296437
2001-11-09,-1454.213310175815
2001-11-10,-1430.6218782929047
2001-11-11,-1411.0032566369093
2001-11-12,-1397.4394342491978
2001-11-13,-1371.1566472593718
2001-11-14,-1342.3912037856855
2001-11-15,-1326.8238836080102
2001-11-16,-1292.601661952434
2001-11-17,-1272.4071614381246
2001-11-18,-1247.7113417036398
2001-11-19,-1216.5144366435406
2001-11-20,-2094.1109551255563
2001-11-21,-1169.169432609451
2001-11-22,-1134.6468478649151
2001-11-23,-1118.5590568682542
2001-11-24,-1082.4236958868084
2001-11-25,-1054.535040617761
2001-11-26,-1030.7012447788072
2001-11-27,-998.8399612240318
2001-11-28,-977.7159109585239
2001-11-29,-937.5110796350648
2001-11-30,-913.4163983864267
2001-12-01,-885.1647154225535
2001-12-02,-847.0726341023911
2001-12-03,-825.3222602584151
2001-12-04,-798.0509899626395
2001-12-05,-767.7343309684866
2001-12-06,-725.6071554679046
2001-12-07,-703.4781251744276
2001-12-08,-656.5028415772936
2001-12-09,-643.6587328207637
2001-12-10,-592.5199625112928
2001-12-11,-567.4907118522143
2001-12-12,-536.3728889440828
2001-12-13,-505.7670447466224
2001-12-14,-468.01918518945814
2001-12-15,-437.0044885803368
2001-12-16,-397.94008082229055
2001-12-17,-369.37439376859027
2001-12-18,-335.5415172010228
2001-12-19,-304.32706079831
2001-12-20,-268.8881478050937
2001-12-21,-233.04727951849577
2001-12-22,-209.01848329184742
2001-12-23,-172.99847133706118
2001-12-24,-128.24976932859244
2001-12-25,-96.74906770423166
2001-12-26,-64.09951415665907
2001-12-27,-28.612683939313044
2001-12-28,7.5485740802995025
2001-12-29,37.657978352959304
2001-12-30,71.0317640613156
2001-12-31,110.47922627549099
2002-01-01,139.18484842359214
2002-01-02,180.68448702406073
2002-01-03,204.67641642531413
2002-01-04,252.8506317912698
2002-01-05,284.54258488695893
2002-01-06,317.88354356643526
2002-01-07,355.8795447184351
2002-01-08,393.58491644884356
2002-01-09,424.53949165365304
2002-01-10,444.38191720629595
2002-01-11,481.20553485281135
2002-01-12,518.3849068487604
2002-01-13,555.4234812593845
2002-01-14,591.5338271142442
2002-01-15,618.8278711666075
2002-01-16,656.750148890596
2002-01-17,685.2379510994499
2002-01-18,718.9848602976194
2002-01-19,747.8560179004879
2002-01-20,782.929632957671
2002-01-21,813.2438213246594
2002-01-22,847.3697195164599
2002-01-23,889.5450214702528
2002-01-24,911.3289839677848
2002-01-25,960.799115548818
2002-01-26,981.4177746052665
2002-01-27,1010.9328640992942
2002-01-28,1036.5087529047935
2002-01-29,1074.8192296286218
2002-01-30,1098.6729111887648
2002-01-31,1132.101936777434
2002-02-01,1173.9316374224416
2002-02-02,1189.9800435779755
2002-02-03,1225.2169929666659
2002-02-04,1244.6376304566036
2002-02-05,1276.3256044551138
2002-02-06,1313.3573770997057
2002-02-07,1329.0189049413113
2002-02-08,1368.5057396717166
2002-02-09,1389.903361457634
2002-02-10,1410.0967881904928
2002-02-11,1442.2312751798345
2002-02-12,1469.7000099140216
2002-02-13,1493.314584258421
2002-02-14,1507.3155305038422
2002-02-15,1536.0775586844247
2002-02-16,1562.600483414066
2002-02-17,1587.1618787824714
2002-02-18,1613.8975358808639
2002-02-19,1634.5001219617905
2002-02-20,1649.3029319743262
2002-02-21,1679.792691396581
2002-02-22,1702.3942422399732
2002-02-23,1723.121128589007
2002-02-24,1746.2320216424955
2002-02-25,1765.022717377573
2002-02-26,1782.687153127757
2002-02-27,1799.0859827116617
2002-02-28,1809.6793783874757
2002-03-01,3230.161873988071
2002-03-02,1854.6011478950081
2002-03-03,1871.9413044744629
2002-03-04,1880.701277007625
2002-03-05,1897.6574102170546
2002-03-06,1923.77750357115
2002-03-07,1933.2298498359885
2002-03-08,1951.21347985753
2002-03-09,1961.7841673139205
2002-03-10,1975.0821478558705
2002-03-11,1992.36587667573
2002-03-12,1997.2818922427034
2002-03-13,2011.973378738989
2002-03-14,2020.2516561467828
2002-03-15,2030.89717204665
2002-03-16,2041.4637071272575
2002-03-17,2053.490544167877
2002-03-18,2058.784100594697
2002-03-19,2075.6796909727086
2002-03-20,2072.573646500216
2002-03-21,2083.178582322411
2002-03-22,2088.3989782128137
2002-03-23,2103.7337742097416
2002-03-24,2102.7977640572635
2002-03-25,2111.703641533208
2002-03-26,2103.258011922719
2002-03-27,2115.5732436237045
2002-03-28,3728.297385427715
2002-03-29,2119.9822622575057
2002-03-30,2126.677424354694
2002-03-31,2119.95056170928
2002-04-01,2130.1782166733083
2002-04-02,2134.627807927572
2002-04-03,2120.728368572516
2002-04-04,2119.1319185630637
2002-04-05,2126.851244116373
2002-04-06,2125.115664236994
2002-04-07,2111.646322065629
2002-04-08,2108.6127644493495
2002-04-09,2105.169204942607
2002-04-10,2095.13292790951
2002-04-11,2091.95304019524
2002-04-12,2085.632400126204
2002-04-13,2080.3383954654596
2002-04-14,2076.947676827803
2002-04-15,2070.6574669208057
2002-04-16,2069.028068512198
2002-04-17,2047.499326924604
2002-04-18,2048.0572459669766
2002-04-19,2032.1420490397647
2002-04-20,2022.4758414760804
2002-04-21,2015.0463842416743
2002-04-22,1994.4490824830527
2002-04-23,1989.8099108068784
2002-04-24,1976.0137054272514
2002-04-25,1964.3795084388282
2002-04-26,1949.5551034079735
2002-04-27,1946.0381053489227
2002-04-28,1915.689881548561
2002-04-29,1900.8096604839775
2002-04-30,1884.408705314948
2002-05-01,1868.2852518228424
2002-05-02,1850.8973204632903
2002-05-03,1842.5394221551926
2002-05-04,1825.7006359460747
2002-05-05,1797.2472273685264
2002-05-06,1776.9466195822986
2002-05-07,1763.9831806737652
2002-05-08,1738.8987774204843
2002-05-09,1724.3803866540093
2002-05-10,1701.3143252616862
2002-05-11,1671.3393621590972
2002-05-12,1664.8147515877358
2002-05-13,1643.7630434294952
2002-05-14,1608.980078244771
2002-05-15,1586.926600373295
2002-05-16,1566.6831543055491
2002-05-17,1542.8895041642922
2002-05-18,1520.0551751373214
2002-05-19,1501.9478416478646
2002-05-20,1465.7429922895979
2002-05-21,1436.9712281954805
2002-05-22,1408.0128303330575
2002-05-23,1384.8209789919579
2002-05-24,1361.5035650622885
2002-05-25,1343.470915767437
2002-05-26,1304.3824480897636
2002-05-27,1280.213475566843
2002-05-28,1250.7964103399922
